MoleculeID,CACO2_exp,CACO2_pred,CACO2_predRange,AD_CACO2,AD_index_CACO2,Conf_index_CACO2,CACO2_CAS_neighbor_1,CACO2_CAS_neighbor_2,CACO2_CAS_neighbor_3,CACO2_CAS_neighbor_4,CACO2_CAS_neighbor_5,CACO2_InChiKey_neighbor_1,CACO2_InChiKey_neighbor_2,CACO2_InChiKey_neighbor_3,CACO2_InChiKey_neighbor_4,CACO2_InChiKey_neighbor_5,CACO2_DTXSID_neighbor_1,CACO2_DTXSID_neighbor_2,CACO2_DTXSID_neighbor_3,CACO2_DTXSID_neighbor_4,CACO2_DTXSID_neighbor_5,CACO2_Exp_neighbor_1,CACO2_Exp_neighbor_2,CACO2_Exp_neighbor_3,CACO2_Exp_neighbor_4,CACO2_Exp_neighbor_5,CACO2_pred_neighbor_1,CACO2_pred_neighbor_2,CACO2_pred_neighbor_3,CACO2_pred_neighbor_4,CACO2_pred_neighbor_5,SHBd,MLFER_A,ATSC1i,nBondsD2,khs_ssSe,SsOH,MLFER_BO,nFRing,SP_6,nssO,nHBDon_Lipinski,ATSC1s,nN,minHsOH,MATS4c,nHBint3,ndO,StsC,SHaaCH,nHBint2,SpMAD_Dzm,nHCsatu,nHBint4,AATS5v,AATS1i,ALogp2,SHBint3,nHBa,MATS6e,GATS3c,khs_ddssSe,nHsNH2,khs_ssPbH2,WNSA_2,CrippenLogP,GATS4c
DTXSID1026661,NaN,-4.71,[-5.5:-4.01],0,0.158,0.241,30652-11-0,133613-71-5,65-85-0,99-66-1,167414-93-9,ORRXMVISQFUGSY-UHFFFAOYSA-N,SOIISBQQYAGDKM-UHFFFAOYSA-N,WPYMKLBDIGXBTP-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,DMLOJVRBRSVOBO-UHFFFAOYSA-N,DTXSID6040666,DTXSID90395194,DTXSID6020143,DTXSID6023733,?,-4.89,-4.18,-4.01,-4.32,-6.3,-5.54,-4.29,-5.04,-4.55,-5.98,0,0.003,1.50990331349021e-14,2,17.07,0,0.459,0,0,0,0,1.99537037037037,0,0,0.03030094475054,0,1,0,0,0,3.64710911284844,3,0,68.0675669376601,142.896072120778,0.496038490000001,0,1,-0.848459802473649,0.7035326516864,110.07316494,0,1.731,297.042710777344,1.70168,1.15739915470014
DTXSID5020152,NaN,-4.46,[-4.81:-4.11],1,0.207,0.452,65-85-0,99-66-1,299-42-3|53214-57-6|90-82-4,2078-54-8,15687-27-1,WPYMKLBDIGXBTP-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,HEFNNWSXXWATRW-UHFFFAOYSA-N,DTXSID6020143,DTXSID6023733,DTXSID0022985|DTXSID70858959|DTXSID0023537,DTXSID6023523,DTXSID5020732,-4.01,-4.32,-4.99,-4.77,-4.33,-5.04,-4.55,-4.4,-4.51,-4.5,0.692083333333333,0.348,2.40894176271876,0,20.23,8.53759259259259,0.564,0,0,0,1,-4.27951388888889,0,0.692083333333333,-0.0249288054096645,0,0,0,2.32777777777778,0,3.05958331906423,0,0,80.5693625391744,143.621620733216,1.50185025,0,1,-0.14636475720444,0.495488324150724,108.057514876,0,1.211,284.539312816406,0.8394,1.05136469872087
DTXSID8039241,NaN,-4.32,[-4.64:-4.01],0,0.157,0.447,65-85-0,133613-71-5,30652-11-0,91-64-5,24662-37-1,WPYMKLBDIGXBTP-UHFFFAOYSA-N,SOIISBQQYAGDKM-UHFFFAOYSA-N,ORRXMVISQFUGSY-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,FBAXZPMXGBNBPE-UHFFFAOYSA-N,DTXSID6020143,DTXSID90395194,DTXSID6040666,DTXSID7020348,DTXSID30367996,-4.01,-4.18,-4.89,-4.11,-4.44,-5.04,-4.29,-5.54,-4.75,-4.51,0,0.003,1.11022302462516e-14,1,17.07,0,0.475,0,0,0,0,-0.0634920634920633,0,0,0.0301975138197097,0,1,0,2.48277777777778,0,2.8569651643937,0,0,91.1738859768348,139.9742219516,2.52619236,0,1,-0.83706506332316,0.585653887782968,106.041864812,0,1.718,269.43502509375,1.46749,1.19510696503672
DTXSID6026664,NaN,-4.96,[-5.3:-4.62],1,0.212,0.5,CHEMBL508156,3614-71-9,CHEMBL205782,410074-75-8,846589-98-8,DMILNTFRFSJCOO-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,NNEAKBWZBQOQDH-UHFFFAOYSA-N,BSMNRYCSBFHEMQ-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,?,?,?,DTXSID50469820,DTXSID60233650,-4.75,-4.84,-5.18,-5.54,-4.55,-4.88,-5.01,-4.9,-4.91,-4.76,0.265917352537723,0.003,-1.10316101099123,0,38.8,0,0.124,0,0,0,0,0.54692262993446,0,0,-0.0636554996133609,0,0,0,2.08350480109739,0,2.86387585707588,0,0,99.8430049944394,138.559697042983,4.82593024,0,0,0.0314676203630796,0.54834528883597,124.034671256,0,2.392,390.551859503906,1.7769,1.07708781240518
DTXSID1026665,NaN,-5.01,[-5.38:-4.64],0,0.094,0.434,CHEMBL1684991,1147335-85-0,1147335-50-9,30652-11-0,24662-37-1,IZRAERNBXVOHGW-UHFFFAOYSA-N,RZCXHJUZHJILOV-UHFFFAOYSA-N,IJZDOWKMNHCYCN-UHFFFAOYSA-N,ORRXMVISQFUGSY-UHFFFAOYSA-N,FBAXZPMXGBNBPE-UHFFFAOYSA-N,?,?,?,DTXSID6040666,DTXSID30367996,-4.86,-5.6,-5.1,-4.89,-4.44,-4.79,-4.99,-5.1,-5.54,-4.51,0,0.003,-4.33783192446665,0,36.68,0,0.537,0,0,0,0,1.75231481481482,2,0,0.321042240850258,0,0,1.96444444444444,2.36256944444444,0,2.73075011996329,0,0,138.449229208532,144.7864124993,0.31169889,0,0,-1.84525080042689,0.839807953181579,104.037448128,0,0.493,246.752861605469,1.01949,0.885870552922404
DTXSID9021841,NaN,-4.87,[-5.08:-4.66],1,0.227,0.55,846589-98-8,2876-08-6,2360-22-7,CHEMBL508156,299-42-3|53214-57-6|90-82-4,XTTZERNUQAFMOF-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,CDNHLXOFELOEOL-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,DTXSID60233650,DTXSID60310238,DTXSID40178252,?,DTXSID0022985|DTXSID70858959|DTXSID0023537,-4.55,-5.04,-5.09,-4.75,-4.99,-4.76,-4.93,-4.43,-4.88,-4.4,0.415694444444444,0.197,-1.71118502549409,0,12.03,0,0.55,0,0,0,1,-0.493464052287582,1,0,-0.0475282085261972,0,0,0,2.28861111111111,0,2.9959756273159,0,0,88.2833365854249,147.688488300559,3.11910921,0,1,0.198523797403913,0.983859588960406,107.073499288,0,1.668,310.384856472656,1.7283,0.990460166364885
DTXSID4021842,NaN,-5.16,[-6.04:-4.28],0,0.197,0.205,99-66-1,60142-96-3,439944-41-9,65-85-0,1197-18-8,NIJJYAXOARWZEE-UHFFFAOYSA-N,UGJMXCAKCUNAIE-UHFFFAOYSA-N,JEGDFKOGLTVGEE-UHFFFAOYSA-N,WPYMKLBDIGXBTP-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,DTXSID6023733,DTXSID0020074,?,DTXSID6020143,DTXSID3045350,-4.32,-5.53,-6.4,-4.01,-5.57,-4.55,-5.53,-5.42,-5.04,-5.19,0.821388888888889,0.003,3.93916825400531,1,32.59,8.27898148148148,0.577,0,0,0,1,4.52777777777777,1,0.821388888888889,-0.0409314707499235,0,0,0,0,0,3.47644613912814,2,0,67.0092638233874,149.408437742113,1.03286569,0,1,-0.382565922502449,0.432293970167916,113.084063972,0,1.163,284.57622359375,2.15129,1.00717712775994
DTXSID0034857,NaN,-4.69,[-4.97:-4.45],1,0.242,0.529,CHEMBL3298322,CHEMBL3261706,CHEMBL478834,CHEMBL1277934,CHEMBL555563,AHHGHXFTQVZBPO-UHFFFAOYSA-N,FDLYZRZFIQWFJX-UHFFFAOYSA-N,DRWJMJVERMOJBX-UHFFFAOYSA-N,DHGNASGTHOZVNA-UHFFFAOYSA-N,QEKKZTBXSULKCC-UHFFFAOYSA-N,?,?,?,?,?,-5.22,-4.7,-4.57,-4.45,-4.5,-4.91,-5.46,-4.73,-4.45,-4.39,0,0.003,-14.6250380974574,1,70.54,0,1.414,1,0,3,0,-4.47194051266934,2,0,-0.161189274930075,0,1,0,4.80154208119079,0,8.70323348732543,1,0,198.89723997769,144.574422588296,16.28364609,0,5,-0.13741017591976,1.28339080491309,372.087684704,0,4.36,2235.75928259979,6.04656,1.42939964518645
DTXSID4041608,NaN,-4.89,[-5.13:-4.65],1,0.22,0.575,846589-98-8,2876-08-6,CHEMBL508156,50771-89-6,14537-47-4,XTTZERNUQAFMOF-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,WLOTVFRYXAJOSM-UHFFFAOYSA-N,PXHZAFCSTGGQSG-UHFFFAOYSA-N,DTXSID60233650,DTXSID60310238,?,?,DTXSID60311265,-4.55,-5.04,-4.75,-5.16,-5.11,-4.76,-4.93,-4.88,-5.08,-4.75,0,0.003,-3.10381489553123,0,9.23,0,0.35,0,0,1,0,-0.144097222222223,0,0,-0.0244679485539793,0,0,0,2.48222222222222,0,2.8507433934279,0,0,92.894078821466,143.277073442075,3.767481,0,1,0.15323168898138,1.08471053940277,108.057514876,0,1.937,275.011398621094,2.19599,0.984614295363863
DTXSID1026667,NaN,-5,[-5.15:-4.78],1,0.208,0.543,4344-61-0,2876-08-6,846589-98-8,2360-22-7,145543-38-0,WXOHRQAMBKXWME-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,CDNHLXOFELOEOL-UHFFFAOYSA-N,AGJUGSILXZJETL-UHFFFAOYSA-N,?,DTXSID60310238,DTXSID60233650,DTXSID40178252,DTXSID20434520,-5.15,-5.04,-4.55,-5.09,-5.12,-4.67,-4.93,-4.76,-4.43,-4.96,0,0.003,-4.28667028758665,1,12.89,0,0.448,0,0,0,0,-1.5037037037037,1,0,-0.281460886040843,0,0,0,2.06736111111111,0,2.79635219285871,0,0,106.916325347724,143.996041532687,2.16295849,0,0,0.267857142857137,1.03296718362881,105.057849224,0,1.374,302.718829273438,1.94708,1.28507053531891
DTXSID0037495,NaN,-4.47,[-4.81:-4.13],0,0.132,0.445,38304-91-5,CHEMBL3236568,10605-21-7,138261-41-3,58-14-0,ZFMITUMMTDLWHR-UHFFFAOYSA-N,YTSCCHQLULFXJD-UHFFFAOYSA-N,TWFZGCMQGLPBSX-UHFFFAOYSA-N,YWTYJOPNNQFBPC-UHFFFAOYSA-N,WKSAUQYGYAYLPV-UHFFFAOYSA-N,DTXSID9040685,?,DTXSID4024729,DTXSID5032442,DTXSID9021217,-4.99,-4.27,-4.1,-4.67,-4.23,-4.51,-4.46,-5.04,-4.76,-4.62,1.09698727639204,0.444,-21.3996532381368,0,76.72,0,1.149,0,0,0,3,-5.26288715616201,5,0,0.705474752777027,0,0,0,0,0,3.74805148516829,0,4,159.544765836744,163.382885580653,0.000870250000000011,0,3,-0.310703758903375,1.65610645855302,173.046822936,1,0.318,598.810395901367,1.34938,0.45386114470871
DTXSID5025312,NaN,-4.81,[-5.59:-4.32],0,0.176,0.23,54-11-5,60-56-0,CHEMBL3287843,300-62-9,60-13-9,SNICXCGAKADSCV-UHFFFAOYSA-N,IVAWMVACECMAGC-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,KWTSXDURSIMDCE-UHFFFAOYSA-N,KWTSXDURSIMDCE-UHFFFAOYSA-N,DTXSID1020930,DTXSID4020820,?,DTXSID4022600,DTXSID4020082,-4.61,-4.32,-6.4,-4.39,-4.39,-4.77,-5.66,-5.42,-4.39,-4.39,0,0.003,-15.2779374637214,0,12.47,0,1.049,0,0,1,0,4.85722573273506e-16,1,0,0.0882870698742326,0,0,0,0,0,3.65767677972222,0,0,60.596774904829,150.887515431319,0.0666672400000006,0,2,-0.175662561154918,1.22157928952744,115.099714036,0,0.086,287.882035523438,0.3385,0.185737289239216
DTXSID9034650,NaN,-6.26,[-6.7:-5.82],0,0.147,0.383,CHEMBL3318708,CHEMBL2402259,CHEMBL2402257,CHEMBL2392417,CHEMBL2030238,KKDXZRIKKMODBM-UHFFFAOYSA-N,WWDNTQYRTZSERA-UHFFFAOYSA-N,LROWHZKBLPBFIX-UHFFFAOYSA-N,DWDULCAPFHZHGA-UHFFFAOYSA-N,IYQRNOWHHGWTPZ-UHFFFAOYSA-N,?,?,?,?,?,-6.96,-5.92,-6.39,-6.3,-5.7,-6.31,-5.97,-5.81,-5.29,-4.9,1.25998774792839,0.103,-35.0372174523126,4,172.01,0,1.745,0,0,3,2,-24.2777549133485,6,0,0.327579523969353,1,4,0,0.760368077511322,6,7.19471474479799,0,4,195.338637978959,154.314387008052,0.995205759999998,0.628497481596597,11,-0.283516518028505,1.73165443623883,434.0411455,0,1.558,3181.08320631539,1.50856,0.793129257337313
DTXSID9021845,NaN,-4.89,[-5.62:-4.42],0,0.178,0.294,51384-51-1,103-90-2,710654-74-3,51-55-8,CHEMBL3287843,IUBSYMUCCVWXPE-UHFFFAOYSA-N,RZVAJINKPMORJF-UHFFFAOYSA-N,WYEGTIGJSHGEID-UHFFFAOYSA-N,RKUNBYITZUJHSG-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,DTXSID2023309,DTXSID2020006,DTXSID90430791,DTXSID4020113,?,-4.61,-4.44,-4.42,-4.7,-6.4,-4.65,-4.59,-4.64,-4.71,-5.42,0.680833333333333,0.259,-6.32010549696431,0,38.69,8.59324074074074,1.102,0,0,2,1,-6.75496031746032,0,0.680833333333333,0.00921859585939592,1,0,0,0,0,3.7547148380102,0,1,75.6250089256301,149.686969903479,0.453063610000001,3.55782696759259,3,-0.208843042050812,1.38569857122524,132.078644244,0,-0.038,287.407847914063,0.1302,0.67563203507306
DTXSID0027721,NaN,-4.89,[-5.26:-4.52],0,0.151,0.439,CHEMBL3261701,CHEMBL1801267,CHEMBL3121307,10540-29-1,CHEMBL3261706,BUYDDOSUPDRQLT-UHFFFAOYSA-N,GBWAZMTYWIUTEB-UHFFFAOYSA-N,CFNLKJPNFHSAOD-UHFFFAOYSA-N,NKANXQFJJICGDU-UHFFFAOYSA-N,FDLYZRZFIQWFJX-UHFFFAOYSA-N,?,?,?,DTXSID1034187,?,-4.95,-5,-5.46,-4.32,-4.7,-5.24,-4.57,-5.47,-4.92,-5.46,0.2696200239355,0.003,4.13319913540276,0,12.03,0,1.226,0,0,0,1,-3.0440513354145,1,0,-0.116224580209399,0,0,0,7.39267910976302,0,10.6539181388216,0,0,149.673018613374,141.170055525128,70.10210529,0,1,0.169891890130723,1.3519376290454,405.245649992001,0,9.858,4102.85962726515,8.21669000000001,1.12065632224072
DTXSID1047601,NaN,-4.6,[-5.03:-4.17],0,0.194,0.428,14537-47-4,34911-55-2,300-62-9,60-13-9,2818-64-6,PXHZAFCSTGGQSG-UHFFFAOYSA-N,SNPPWIUOZRMYNY-UHFFFAOYSA-N,KWTSXDURSIMDCE-UHFFFAOYSA-N,KWTSXDURSIMDCE-UHFFFAOYSA-N,ZLJHHGSEAITOGJ-UHFFFAOYSA-N,DTXSID60311265,DTXSID7022706,DTXSID4022600,DTXSID4020082,DTXSID10357037,-5.11,-4.02,-4.39,-4.39,-5.1,-4.75,-4.95,-4.39,-4.39,-4.76,0.45281887755102,0.348,2.20325352712989,0,20.23,9.47107709750567,0.482,0,0,0,1,-5.65138888888889,0,0.45281887755102,0.139786093192688,0,0,0,2.13399092970522,0,4.53953645907953,0,0,150.329353085703,143.882571451154,4.53349264,0,1,-0.0411222263263324,1.76184139606581,150.104465068,0,2.246,564.636580199219,2,0.539385662093241
DTXSID20884445,NaN,-4.7,[-5.06:-4.44],0,0.084,0.485,70641-51-9,CHEMBL274551,CHEMBL273503,CHEMBL10604,CHEMBL10271,MHFRGQHAERHWKZ-UHFFFAOYSA-N,LYHMZZTVHAMCGN-UHFFFAOYSA-N,DDUPDZLICFQTTM-UHFFFAOYSA-N,RZYAVBJCTLMHKS-UHFFFAOYSA-N,SPSIJFFRJLVTRD-UHFFFAOYSA-N,DTXSID9045766,?,?,?,?,-5.4,-4.44,-4.48,-4.56,-4.6,-5.33,-4.74,-4.62,-4.64,-4.74,0.250194686452069,0.371,-5.12004034774536,2,29.1,0,0.678,0,0,0,1,0.637086492270565,1,0,-0.00729210101369871,0,1,0,0,1,27.5886474350042,3,0,113.693530556586,145.333711369229,71.1458510400002,0,2,-0.0141740402231043,1.01406894811472,589.616166148002,0,19.574,2211.42286901052,14.12208,1.05237365645311
DTXSID6020692,NaN,-4.91,[-5.54:-4.35],0,0.131,0.325,19178-25-7,90-89-1,58-08-2,62-49-7,CHEMBL3775454,QMOPAFMMLWUTKI-UHFFFAOYSA-N,RCKMWOKWVGPNJF-UHFFFAOYSA-N,RYYVLZVUVIJVGH-UHFFFAOYSA-N,OEYIOHPDSNJKLS-UHFFFAOYSA-N,XMPNGNYDXRKBIH-UHFFFAOYSA-N,DTXSID50343499,DTXSID1022928,DTXSID0020232,DTXSID8043789,?,-4.37,-4.88,-4.35,-4.95,-6.12,-4.69,-4.41,-4.45,-4.76,-5.38,0,0.003,-41.993232016394,0,12.96,0,2.684,7,0,0,0,0.793388429752066,4,0,-0.170404544824158,0,0,0,0,0,3.32290371072905,0,0,114.736616370519,158.39043697145,0.00736164000000006,0,4,0.464142903965906,0.6312102436519,140.106196384,0,-0.186,751.205233125,-1.0198,1.03511339402881
DTXSID3041584,NaN,-4.98,[-5.78:-4.18],0,0.193,0.24,CHEMBL2332733,CHEMBL2332732,CHEMBL2332735,CHEMBL3113977,CHEMBL503999,KITPHFJSAPRDCE-UHFFFAOYSA-N,DFISWFJJANGAHT-UHFFFAOYSA-N,MVWSNHDVJTYROK-UHFFFAOYSA-N,MAKUTQULODJGHN-UHFFFAOYSA-N,HWHIJZSBUGLWCH-UHFFFAOYSA-N,?,?,?,?,?,-4.64,-4.3,-4.12,-6,-5.92,-4.34,-4.48,-4.51,-4.71,-5.58,0,0.11,-6.24800463216361,3,85.62,0,1.354,0,0,3,0,-20.5995543266622,1,0,-0.0914325266307649,0,2,1.86139922689724,5.18594600330249,0,12.541942497645,3,0,204.520541097944,146.769722734605,38.47348729,0,11,-0.0764490757150424,1.02023915018866,541.132392092001,0,6.975,2936.82667436735,6.60367000000001,1.03024711180923
DTXSID0026252,NaN,-4.66,[-5.14:-4.18],0,0.16,0.39,CHEMBL2312933,CHEMBL273208,CHEMBL2017658,525-82-6,CHEMBL3309337,PRXWWJUWFYAFRK-UHFFFAOYSA-N,AIBJZSMLYKTKIK-UHFFFAOYSA-N,QVXXUZFSNZSAAQ-UHFFFAOYSA-N,VHBFFQKBGNRLFZ-UHFFFAOYSA-N,IBCCGXZEHKUNRQ-UHFFFAOYSA-N,?,?,?,DTXSID2022048,?,-4.52,-4.96,-5.4,-3.92,-4.52,-4.6,-4.94,-5.04,-4.81,-5.18,0,0.003,-9.15035522262374,0,41.28,0,2.111,0,0,3,0,-8.61600119193824,0,0,0.0495053465700033,0,0,0,7.95883261946754,0,5.63340546373983,0,0,230.6864611056,140.194651713385,21.08738241,0,3,-0.366442222293623,1.61213846429526,310.07588097,0,5.46,1305.45822096194,5.67197,2.12360710256275
DTXSID9020089,NaN,-5.19,[-5.64:-4.74],0,0.199,0.401,CHEMBL487569,CHEMBL399128,CHEMBL1928508,1068515-45-6,CHEMBL2325479,XGFRRYAZOMJDQL-UHFFFAOYSA-N,OZNRPSUTFGVFHP-UHFFFAOYSA-N,GZSWPVJNJIFDMD-UHFFFAOYSA-N,IJNYGJJSHSSLGC-UHFFFAOYSA-N,UAYMIAMNLMGGES-UHFFFAOYSA-N,?,?,?,?,?,-5.62,-4.67,-5.36,-4.62,-5.66,-5.11,-4.88,-4.73,-5.1,-4.65,0.437731481481481,0.003,-13.6295816741646,0,50.7,0,1.436,0,0,0,1,-1.84538895576521,4,0,0.243301684776077,1,0,0,1.90598547695256,0,4.6969540214139,0,2,241.029240220186,150.828285450223,11.51516356,0.364744097986893,4,-0.350080194872019,1.41547361750064,273.9579792,0,2.883,1395.40205579608,4.58068,0.776766530459359
DTXSID9034232,NaN,-4.5,[-4.65:-4.35],1,0.267,0.647,52549-17-4,22204-53-1,26159-34-2,CHEMBL3407921,117570-53-3,TVQZAMVBTVNYLA-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,WWIJIMDOMQMPAS-UHFFFAOYSA-N,XGOYIMQSIKSOBS-UHFFFAOYSA-N,DTXSID1023497,DTXSID4040686,DTXSID7045576,?,DTXSID2040949,-4.39,-4.51,-4.33,-4.78,-4.5,-4.55,-4.33,-4.33,-4.68,-4.36,0.736658202632905,0.502,-0.879718107136389,1,46.53,8.59783808893928,0.663,0,0,1,1,-7.3370276842499,0,0.736658202632905,-0.103070944060013,1,1,0,2.03438260669494,1,4.61079057366887,1,0,180.952758292634,144.723282948561,5.22076801,3.81825407152344,4,-0.150620886182926,1.05627908798416,200.024021828,0,2.467,733.721947464233,2.92658,1.12416670248303
DTXSID5020865,NaN,-4.69,[-5.18:-4.24],1,0.208,0.397,CHEMBL3416055,CHEMBL3735289,CHEMBL1911341,CHEMBL163761,NOCAS_877458,JTPWNGVIUSRWDW-UHFFFAOYSA-N,SVDORCPNIHFYFA-UHFFFAOYSA-N,FPICUWQLNRWRRL-UHFFFAOYSA-N,RCSBTARKNQPCPD-UHFFFAOYSA-N,PBCMAQMJRXLGTE-UHFFFAOYSA-N,?,?,?,?,DTXSID20877458,-4.45,-5.64,-4.55,-4.56,-4.24,-4.54,-4.54,-4.73,-4.48,-4.71,0.934356103552532,0.497,15.1690115373808,0,52.04,0,0.838,0,0,0,4,-6.15777000656602,2,0,-0.0928900568451853,2,0,0,2.54913014228325,0,5.84945189783615,0,0,174.088073009977,147.00071164088,16.17970176,0.762900282493589,4,-0.0842423220773597,0.6770910339639,266.037753744,2,3.598,1670.65217413716,4.66929,0.822831872653077
DTXSID1045033,NaN,-5.57,[-6.17:-4.97],1,0.244,0.332,60-54-8,57-62-5,564-25-0,CHEMBL2326218,20830-81-3,MUHBBHLZPHKTTR-UHFFFAOYSA-N,RNPLSXLZRGPQCU-UHFFFAOYSA-N,VXVNYCRICCVPTD-UHFFFAOYSA-N,PCJUHHKLQQXTMC-UHFFFAOYSA-N,STQGQHZAVUOBTE-UHFFFAOYSA-N,DTXSID7023645,DTXSID9022811,DTXSID0037653,?,DTXSID7022883,-4.89,-6.32,-5.21,-5.49,-6.25,-5.85,-5.34,-5.82,-5.74,-5.82,1.09466937191088,0.603,-3.31309076299661,5,158.31,21.9225151943749,3.106,6,0,0,4,-15.1795081018518,3,0.116768156336609,0.0541688279191317,2,5,0,1.10106948036331,1,9.04435245951188,3,4,174.228213492479,147.554870287248,1.44552529,3.13224750121415,10,0.0370461714186558,1.06547133147956,457.184900204001,1,-0.805999999999999,6470.49704348308,-0.46252,0.935961562134596
DTXSID8024101,NaN,-6.46,[-6.97:-5.95],1,0.205,0.376,CHEMBL2402265,CHEMBL2402267,CHEMBL2402266,CHEMBL2402273,CHEMBL2402264,HZWVJSZPVJHIRF-UHFFFAOYSA-N,PHZXEFQHQGATEP-UHFFFAOYSA-N,PRVVDXMDRTTWIS-UHFFFAOYSA-N,PSJMJDNZFUDWHS-UHFFFAOYSA-N,VHZYXGNZMRAFNP-UHFFFAOYSA-N,?,?,?,?,?,-6.52,-6.55,-6.43,-5.6,-7.24,-6.38,-6.03,-6.03,-6.42,-6.31,0.554978977702192,0.24,-36.3556385756221,4,149.06,0,1.401,0,0,2,1,-23.4645470469992,5,0,0.151163544153355,0,4,0,2.44687404918204,4,7.03542968375453,0,0,199.765726903607,150.399921902838,2.19069601,0,8,-0.137463641378944,1.62849982016366,395.089954264,0,0.604,3090.50052721806,1.54209,1.06120216198304
DTXSID4026214,NaN,-4.92,[-5.17:-4.67],1,0.208,0.528,CHEMBL3216853,CHEMBL3311184,CHEMBL3261695,CHEMBL3261706,CHEMBL1778406,ZZVGLDBDDYESAB-UHFFFAOYSA-N,CSKJIIXTWHNKSV-UHFFFAOYSA-N,GYHKHLIPGJBUBR-UHFFFAOYSA-N,FDLYZRZFIQWFJX-UHFFFAOYSA-N,OQHDANFEHJZHFU-UHFFFAOYSA-N,?,?,?,?,?,-4.56,-5.21,-5.12,-4.7,-5,-5.04,-5.17,-5.07,-5.46,-5,0.936581930097142,-0.0959999999999999,0.476006212465573,1,41.13,0,0.593,0,0,0,2,-3.00341535791271,2,0,0.0874272666681342,0,1,0,3.36316451237654,4,6.56085491184666,0,1,198.661486832555,146.024386671893,28.73281609,0,6,-0.0769143949515938,1.26725028609145,313.978045948,0,4.348,1626.50916856729,6.08897,1.13606069434172
DTXSID0057918,NaN,-4.77,[-5.08:-4.46],1,0.229,0.512,116539-59-4,CHEMBL1945845,CHEMBL3407652,75330-75-5,79902-63-9,ZEUITGRIYCTCEM-UHFFFAOYSA-N,LJHALTWVYFXHTJ-UHFFFAOYSA-N,QPLWIEGBKHLNPO-UHFFFAOYSA-N,PCZOHLXUXFIOCF-UHFFFAOYSA-N,RYMZZMVNJRMUDD-UHFFFAOYSA-N,DTXSID6048385,?,?,DTXSID5020784,DTXSID0023581,-4.82,-4.83,-4.19,-4.84,-5.17,-4.44,-4.76,-4.77,-4.87,-4.75,0,0.003,2.90489174009781,3,81.03,0,1.405,0,0,1,0,3.65769749572794,1,0,0.107912716887543,0,2,0,0,0,8.52032318661815,4,0,156.340777875455,144.358930777486,0.551157760000004,0,4,-0.176931304283748,1.29804935396187,325.171164724001,0,2.729,2488.09579704916,3.72049,1.0166591067565
DTXSID7020764,NaN,-4.94,[-5.25:-4.62],1,0.187,0.522,50771-89-6,60-80-0,CHEMBL1806794,2876-08-6,CHEMBL1667967,WLOTVFRYXAJOSM-UHFFFAOYSA-N,VEQOALNAAJBPNY-UHFFFAOYSA-N,MSZXLCLRUSDFBH-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,XALCMOIGDGAVRK-UHFFFAOYSA-N,?,DTXSID6021117,?,DTXSID60310238,?,-5.16,-4.35,-5.25,-5.04,-4.84,-5.08,-4.68,-4.87,-4.93,-4.74,0.524845679012346,-0.113,-5.27675918318094,1,38.33,0,0.324,0,0,1,1,-3.53759100981323,1,0,0.253740748735996,0,1,0,1.95901688170124,2,5.25809061776327,0,1,165.855526992625,147.296540221623,6.58589569,0,4,0.380229758208043,1.51297770520909,213.055656304,0,2.952,801.799542117065,3.49498,1.23823791587438
