MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz
DTXSID4032376,275.074677496001,35,17,12,2,1,5,1,1,0.583333333333333,6,3,0,0,57.78,57.9718,1.574
DTXSID7020683,257.81311608,10,10,4,0,0,0,0,0,0,1,0,0,0,0,50.6964,1.173
DTXSID8023632,150.016437912,16,10,4,6,0,0,0,0,0.5,3,6,4,0,115.06,26.2134,1.116
DTXSID5074636,161.141578848,30,11,8,2,1,0,0,0,1,6,3,2,0,41.49,45.833,0.651
DTXSID3034456,274.193280072001,46,20,18,2,0,6,3,2,0.666666666666667,4,2,0,1,18.46,54.8121,0.963
DTXSID1034973,329.199093724001,51,24,20,3,1,6,2,0,0.55,5,2,0,0,55.73,71.3817,1.831
DTXSID1024128,545.5100226,12,12,6,0,0,6,1,0,0,0,0,0,1,0,51.5946,1.363
DTXSID4025828,507.607488372,18,12,6,0,0,0,1,0,1,0,0,0,1,0,68.9985,1.38
DTXSID7021106,263.847003052,13,12,6,1,0,6,1,0,0,0,0,1,0,20.23,30.6426,0.814
DTXSID2026523,230.9005239,12,12,3,3,3,0,1,1,0,0,6,0,0,60.93,39.1746,-1.853
DTXSID7042514,152.068473484,22,10,5,5,0,0,0,0,1,4,5,5,0,101.15,32.4411,1.56
DTXSID0032316,156.034192588,19,10,8,1,0,6,1,0,0.25,0,0,1,0,20.23,19.1844,0.96
DTXSID5021386,195.924947756,13,10,6,1,0,6,1,0,0,0,0,1,0,20.23,19.4114,0.834
DTXSID7057860,272.188863388,44,20,17,1,2,6,3,2,0.588235294117647,4,3,1,0,32.34,52.3471,1.931
DTXSID2041418,116.083729624,20,8,6,2,0,0,0,0,0.833333333333333,3,2,1,0,37.3,28.4615,0.469
DTXSID2021440,111.068413908,17,8,6,1,1,0,1,1,0.5,1,2,0,0,20.31,29.0034,0.936
DTXSID90868994,822.504383832002,126,60,48,6,6,24,4,1,0.5,30,12,3,3,153.66,126.2721,5.74
DTXSID501007953,500.265288758001,77,33,21,11,0,0,1,1,1,27,11,0,2,104.83,114.8171,2.123
DTXSID6041420,112.016043988,12,8,5,3,0,5,1,1,0,1,2,1,0,50.44,8.8384,0.834
DTXSID7058208,359.180918796001,49,26,20,1,3,11,4,1,0.5,4,4,1,1,50.41,56.5061,1.523
DTXSID7058961,161.045233852,17,11,7,0,1,6,1,0,0.142857142857143,1,1,1,0,26.02,10.6567,0.857
DTXSID2026525,150.104465068,25,11,10,1,0,6,1,0,0.4,1,0,1,0,20.23,21.6914,0.772
DTXSID7021362,171.035399528,20,11,7,2,1,6,1,0,0.142857142857143,1,3,1,0,68.54,16.6437,1.418
DTXSID1040661,214.039671892,25,14,10,3,0,6,1,0,0.3,3,2,1,0,46.53,28.222,1.106
DTXSID1024463,173.014664084,18,11,6,3,1,6,1,0,0,1,4,2,0,88.77,15.1415,2.649
DTXSID6022131,218.02239232,24,14,12,0,0,12,2,0,0,3,0,0,1,50.6,15.587,1.357
DTXSID7038864,368.271530392001,63,27,25,2,0,12,2,0,0.52,6,0,2,1,40.46,68.6848,1.321
DTXSID0044997,263.224914548,48,19,17,1,1,6,1,0,0.647058823529412,4,1,1,0,23.47,59.8218,0.893
DTXSID7021788,207.014327648,18,14,7,3,1,6,1,0,0.142857142857143,2,0,1,0,63.37,12.8892,0.911
DTXSID20893835,496.155331932001,66,30,18,6,2,0,0,0,1,9,8,0,0,112.46,108.7404,2.411
DTXSID7026526,187.030314148,21,12,7,3,1,6,1,0,0.142857142857143,1,4,2,0,88.77,20.6436,2.625
DTXSID7058969,188.025563116,20,12,6,3,2,6,1,0,0,1,5,3,0,114.79,19.3636,3.045
DTXSID2026527,220.991341796,21,13,7,3,1,6,1,0,0.142857142857143,1,4,2,0,88.77,26.2592,2.72
DTXSID2026529,164.120115132,28,12,11,1,0,6,1,0,0.454545454545455,1,0,1,0,20.23,27.1935,0.748
DTXSID3044465,188.025563116,20,12,6,3,2,6,1,0,0,1,5,3,0,114.79,19.3636,3.045
DTXSID3024318,241.136116608,35,16,10,0,5,6,1,1,0.7,5,5,2,0,88.03,49.5812,2.028
DTXSID8024315,288.114174224,37,20,15,0,4,11,2,1,0.428571428571429,6,4,0,0,54.5,38.6322,1.975
DTXSID2021789,136.063662876,18,10,7,1,2,6,1,0,0,1,3,2,0,69.11,11.6636,1.743
DTXSID4025791,137.047678464,17,10,7,2,1,6,1,0,0.142857142857143,1,0,0,0,43.14,9.3921,0.743
DTXSID0020280,156.993056048,14,10,6,2,1,6,1,0,0,1,0,0,0,43.14,9.5056,0.857
DTXSID1025726,138.042927432,16,10,6,2,2,6,1,0,0,1,1,1,0,69.16,8.1121,1.018
DTXSID3020207,240.074621484,29,17,10,5,2,6,1,0,0.4,4,0,1,0,106.51,27.6902,0.835
DTXSID20893830,440.152477880001,54,34,30,2,2,24,6,2,0.0333333333333333,4,4,1,1,58.53,30.8339,3.463
DTXSID8021484,166.026608672,18,12,8,4,0,6,1,0,0,2,4,2,0,74.6,14.4386,1.291
DTXSID0047533,546.392039448001,93,39,33,6,0,6,1,0,0.727272727272727,27,6,0,2,78.9,103.1166,1.798
DTXSID00890423,1024.913975228,88,64,31,19,7,32,6,1,0.0645161290322581,15,25,8,3,473.18,89.1699,14.551
DTXSID50893828,209.0899372,29,14,7,6,1,0,0,0,0.857142857142857,7,7,6,1,130.25,44.6329,2.287
DTXSID9021130,174.07931294,23,13,10,1,2,6,2,1,0.2,1,3,0,0,32.67,24.0182,1.279
DTXSID1026536,217.985137784,18,16,10,6,0,6,3,2,0,0,6,0,0,86.74,22.4664,4.475
DTXSID3029817,534.28824338,78,40,35,3,2,0,6,2,0.342857142857143,9,5,1,1,50.8,168.4594,3.645
DTXSID9029063,466.163854216001,65,27,20,0,2,5,1,1,0.9,16,2,0,2,155.22,114.6391,1.397
DTXSID0058988,197.032422324,21,14,8,5,1,6,1,0,0.125,3,2,1,0,89.67,18.4251,1.242
DTXSID3061269,264.089877624,32,20,16,2,2,18,4,2,0,1,2,4,0,72.04,11.7292,2.49
