MoleculeID,LogKM_exp,LogKM_pred,KM_predRange,AD_KM,AD_index_KM,Conf_index_KM,KM_CAS_neighbor_1,KM_CAS_neighbor_2,KM_CAS_neighbor_3,KM_CAS_neighbor_4,KM_CAS_neighbor_5,KM_InChiKey_neighbor_1,KM_InChiKey_neighbor_2,KM_InChiKey_neighbor_3,KM_InChiKey_neighbor_4,KM_InChiKey_neighbor_5,KM_DTXSID_neighbor_1,KM_DTXSID_neighbor_2,KM_DTXSID_neighbor_3,KM_DTXSID_neighbor_4,KM_DTXSID_neighbor_5,LogKM_Exp_neighbor_1,LogKM_Exp_neighbor_2,LogKM_Exp_neighbor_3,LogKM_Exp_neighbor_4,LogKM_Exp_neighbor_5,LogKM_pred_neighbor_1,LogKM_pred_neighbor_2,LogKM_pred_neighbor_3,LogKM_pred_neighbor_4,LogKM_pred_neighbor_5,MAXDP,nCl,nHBDon,nHBa,SpMax_Dt,SaasC,ATS5e,VAdjMat,nF9HeteroRing,GATS8c,GATS1v,SpMax_Dzv
DTXSID6052453,NaN,-0.65,[-1.17:-0.13],1,0.348,0.507,15972-60-8,13936-21-5,84-74-2,26087-47-8,115-86-6,XCSGPAVHZFQHGE-UHFFFAOYSA-N,UMWZLYTVXQBTTE-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,FCOAHACKGGIURQ-UHFFFAOYSA-N,XZZNDPSIHUTMOC-UHFFFAOYSA-N,DTXSID1022265,DTXSID1065681,DTXSID2021781,DTXSID7058040,DTXSID1021952,-1.1,0.2,-0.4,-1.2,-0.76,-0.39,-0.73,-0.4,-0.45,-0.45,5.85304106827916,0,0,1,153.155007382149,1.15358087679516,931.771092000001,5.4594316186373,0,0.524073995146625,1.07730585837604,78.1557021826469
DTXSID40867952,NaN,0.03,[-0.56:0.62],1,0.391,0.517,84-74-2,126-73-8,78-63-7,333-41-5,1582-09-8,DOIRQSBPFJWKBE-UHFFFAOYSA-N,STCOOQWBFONSKY-UHFFFAOYSA-N,DMWVYCCGCQPJEA-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,DTXSID2021781,DTXSID3021986,DTXSID9025110,DTXSID9020407,DTXSID4021395,-0.4,-0.76,0.77,0.07,0.62,-0.4,-0.57,0.54,0.36,-0.56,4.33038131456286,0,0,4,86.4797816412832,0,802.304908000002,5.16992500144231,0,0.855995236651113,1.49654262677885,106.975654163042
DTXSID1025279,NaN,-1.03,[-1.19:-0.87],1,0.534,0.734,99-08-1,78-59-1,99-99-0,555-03-3,91-23-6,QZYHIOPPLUPUJF-UHFFFAOYSA-N,HJOVHMDZYOCNQW-UHFFFAOYSA-N,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,WGYFINWERLNPHR-UHFFFAOYSA-N,CFBYEGUGFPZCNF-UHFFFAOYSA-N,DTXSID5021831,DTXSID8020759,DTXSID5023792,DTXSID3060295,DTXSID3020962,-0.79,-1.29,-1.01,-1.04,-1.04,-0.89,-0.86,-0.78,-0.87,-0.89,3.42981481481481,0,0,2,22.6789380422741,0,116.323948,4.16992500144231,0,0,1.14647500070605,23.0393733268464
DTXSID8064561,NaN,0.95,[0.72:1.18],1,0.521,0.697,3074-71-3,13475-82-6,126690-66-2,1678-98-4,123-48-8,WBRFDUJXCLCKPX-UHFFFAOYSA-N,VKPSKYDESGTTFR-UHFFFAOYSA-N,DSBKYWWEBIJMOS-UHFFFAOYSA-N,FFROMNOQCNVNIH-UHFFFAOYSA-N,NBUMCEJRJRRLCA-UHFFFAOYSA-N,DTXSID30871008,DTXSID0042034,DTXSID90657608,DTXSID80168374,DTXSID3051628,1.28,0.72,0.92,0.91,0.7,0.73,0.81,0.82,0.92,0.86,0.458333333333333,0,0,1,20.7438396584074,0,623.821824000001,4.16992500144231,0,0,1.67716674705655,24.251931193843
DTXSID60887773,NaN,-0.75,[-1.04:-0.46],1,0.455,0.635,84-74-2,119-12-0,126-73-8,26087-47-8,85-68-7,DOIRQSBPFJWKBE-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,STCOOQWBFONSKY-UHFFFAOYSA-N,FCOAHACKGGIURQ-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID2021781,DTXSID2042355,DTXSID3021986,DTXSID7058040,DTXSID3020205,-0.4,-0.7,-0.76,-1.2,-1.03,-0.4,-0.29,-0.57,-0.45,-0.4,5.1255396510456,0,0,4,130.540567374644,0,732.347240000001,5.32192809488736,0,0.595674266854972,1.36103526004648,102.346119415768
DTXSID60867974,NaN,-0.53,[-1.2:0.17],1,0.341,0.479,126-73-8,84-74-2,78-63-7,15972-60-8,26087-47-8,STCOOQWBFONSKY-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DMWVYCCGCQPJEA-UHFFFAOYSA-N,XCSGPAVHZFQHGE-UHFFFAOYSA-N,FCOAHACKGGIURQ-UHFFFAOYSA-N,DTXSID3021986,DTXSID2021781,DTXSID9025110,DTXSID1022265,DTXSID7058040,-0.76,-0.4,0.77,-1.1,-1.2,-0.57,-0.4,0.54,-0.39,-0.45,4.81126850277148,0,0,2,94.4463194699769,0,1002.24976,5.24792751344359,0,0.612728368145394,1.5009089535748,101.212052852013
DTXSID8022111,NaN,-0.81,[-1.4:-0.22],1,0.487,0.541,330-54-1,119-56-2,2460-49-3,330-55-2,57057-83-7,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,HAAFFTHBNFBVKY-UHFFFAOYSA-N,XKJMBINCVNINCA-UHFFFAOYSA-N,RKEHLKXRUVUBJN-UHFFFAOYSA-N,DTXSID0020446,DTXSID50870472,DTXSID5022192,DTXSID2024163,DTXSID7052232,-1.45,-0.89,-0.15,-0.97,0.11,-0.65,-1.17,-0.84,-1.01,-0.32,4.08990142353238,2,1,4,62.1409245611872,3.87143908695165,227.254856,4.70043971814109,0,0.655617035872098,0.810090380792429,38.7709669125559
DTXSID9023126,NaN,-0.83,[-1.15:-0.52],1,0.289,0.571,88-98-2,3296-90-0,479-27-6,2243-62-1,122-34-9,ILUAAIDVFMVTAU-UHFFFAOYSA-N,CHUGKEQJSLOLHL-UHFFFAOYSA-N,YFOOEYJGMMJJLS-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,DTXSID80861676,DTXSID9020164,DTXSID6044432,DTXSID3020916,DTXSID4021268,-0.57,-1.4,-0.73,-0.52,-0.94,-1.05,-0.65,-0.8,-0.88,-0.91,3.26621976568405,0,3,4,43.8710046826013,0.736018518518519,223.658496,4.4594316186373,0,0.359885437915718,0.938871632646818,29.829939299195
DTXSID8022533,NaN,-0.56,[-1.17:0.05],0,0.215,0.453,5124-25-4,91-96-3,119-47-1,125116-23-6,66332-96-5,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,DTXSID8052148,DTXSID5059034,DTXSID4020870,DTXSID4034497,DTXSID8024109,-0.66,-1.5,0.03,0.23,-0.61,-0.73,-0.49,-0.24,0.4,-0.34,5.33508700239355,0,3,5,306.306581768776,0.104588451121191,1071.44068,5.52356195605701,0,0.768659168625841,1.05794089595898,99.8399959884041
DTXSID1040376,NaN,-0.53,[-0.66:-0.4],1,0.581,0.765,95-48-7,554-84-7,100-01-6,99-09-2,95-57-8,QWVGKYWNOKOFNN-UHFFFAOYSA-N,RTZZCYNQPHTPPL-UHFFFAOYSA-N,TYMLOMAKGOJONV-UHFFFAOYSA-N,XJCVRTZCHMZPBD-UHFFFAOYSA-N,ISPYQTSUDJAMAB-UHFFFAOYSA-N,DTXSID8021808,DTXSID2025765,DTXSID8020961,DTXSID6025725,DTXSID5021544,-0.52,-0.49,-0.51,-0.77,-0.38,-0.78,-0.68,-0.69,-0.57,-0.63,3.1925,0,1,2,30.7015270212132,0,33.906276,4,0,0,0.869354241000634,16.6359332556627
DTXSID80868004,NaN,-0.5,[-1.11:0.11],0,0.078,0.363,16958-92-2,91-96-3,78-42-2,5124-25-4,117-81-7,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,DTXSID9027786,DTXSID5059034,DTXSID0021414,DTXSID8052148,DTXSID5020607,-0.43,-1.5,-0.29,-0.66,0.44,0.83,-0.49,0.8,-0.73,0.27,5.56537753787486,0,4,8,588.813723536275,1.37683117271278,1970.502364,6.39231742277876,0,1.19821206274521,1.25710079325051,482.827378556251
DTXSID2021739,NaN,-1.1,[-1.3:-0.9],1,0.413,0.652,75-65-0,96-29-7,60-29-7,79-46-9,1634-04-4,DKGAVHZHDRPRBM-UHFFFAOYSA-N,WHIVNJATOVLWBW-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,FGLBSLMDCBOPQK-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,DTXSID8020204,DTXSID1021821,DTXSID3021720,DTXSID6020981,DTXSID3020833,-1.13,-1.33,-0.7,-1.2,-0.88,-1.02,-0.85,-0.64,-0.37,-0.44,1.875,0,1,1,5.16227766016838,0,20.155392,3,0,0,1.64605710344036,5.67282060764739
DTXSID2034598,NaN,-0.06,[-0.88:0.72],1,0.237,0.381,3864-99-1,69806-40-2,61949-76-6,67375-30-8,85-68-7,UWSMKYBKUPAEJQ-UHFFFAOYSA-N,MFSWTRQUCLNFOM-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID4038893,DTXSID6024123,DTXSID0038338,DTXSID7041201,DTXSID3020205,0.72,-1.08,0.37,0.7,-1.03,0.79,0.16,0.15,0.13,-0.4,4.57500168554355,1,0,6,232.830458381422,2.56043363174711,590.7639,5.64385618977472,1,0.579249668949785,0.926250948474883,151.334183045809
DTXSID1048205,NaN,0.06,[-0.65:0.77],0,0.179,0.362,13358-11-7,83-79-4,120-78-5,3864-99-1,3846-71-7,MVKYQJHRHHQPDM-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,AFZSMODLJJCVPP-UHFFFAOYSA-N,UWSMKYBKUPAEJQ-UHFFFAOYSA-N,LHPPDQUVECZQSW-UHFFFAOYSA-N,DTXSID9042176,DTXSID6021248,DTXSID1020146,DTXSID4038893,DTXSID4052059,0.31,-0.59,-0.91,0.72,0.89,0.2,0.6,0.9,0.79,0.66,2.60542752431551,0,0,3,366.438688188504,6.56620273103582,1001.229624,5.95419631038688,2,0.84397087689074,0.916001279253278,153.446462764745
DTXSID90311955,NaN,-0.34,[-0.87:0.19],1,0.477,0.538,13936-21-5,2498-66-0,85-68-7,115-86-6,82-05-3,UMWZLYTVXQBTTE-UHFFFAOYSA-N,LHMRXAIRPKSGDE-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,XZZNDPSIHUTMOC-UHFFFAOYSA-N,HUKPVYBUJRAUAG-UHFFFAOYSA-N,DTXSID1065681,DTXSID8051916,DTXSID3020205,DTXSID1021952,DTXSID8052566,0.2,-0.84,-1.03,-0.76,-0.69,-0.73,-0.38,-0.4,-0.45,-0.51,5.62362092676577,0,0,2,248.485518633361,3.18387488508565,678.351296000001,5.4594316186373,0,0.776054133474763,0.895917902790305,84.0757726197077
DTXSID1021740,NaN,-1.13,[-1.31:-0.95],1,0.507,0.692,75-65-0,96-29-7,60-29-7,79-46-9,1634-04-4,DKGAVHZHDRPRBM-UHFFFAOYSA-N,WHIVNJATOVLWBW-UHFFFAOYSA-N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,FGLBSLMDCBOPQK-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,DTXSID8020204,DTXSID1021821,DTXSID3021720,DTXSID6020981,DTXSID3020833,-1.13,-1.33,-0.7,-1.2,-0.88,-1.02,-0.85,-0.64,-0.37,-0.44,2.06625,0,1,1,8.28821575190018,0,89.278848,3.32192809488736,0,0,1.61168021731284,8.88718253966761
DTXSID9047596,NaN,-0.39,[-0.82:0.04],1,0.389,0.613,298-04-4,2497-06-5,333-41-5,2212-67-1,3761-41-9,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,DLAPIMGBBDILHJ-UHFFFAOYSA-N,DTXSID0022018,DTXSID8041901,DTXSID9020407,DTXSID6024206,DTXSID9058076,0.03,-0.67,0.07,-1.08,-0.38,0.02,-0.44,0.36,-1.19,-0.01,3.98643372435445,0,0,2,77.1328945329068,0,544.761268,4.8073549220576,0,1.041304736357,1.38400945140202,58.2837143525392
DTXSID6021741,NaN,-1.11,[-1.33:-0.88],1,0.482,0.677,96-29-7,75-65-0,103-69-5,1634-04-4,100-61-8,WHIVNJATOVLWBW-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,OJGMBLNIHDZDGS-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,AFBPFSWMIHJQDM-UHFFFAOYSA-N,DTXSID1021821,DTXSID8020204,DTXSID1025271,DTXSID3020833,DTXSID9021841,-1.33,-1.13,-0.65,-0.88,-0.88,-0.85,-1.02,-0.85,-0.44,-0.77,2.19736111111111,0,1,1,12.109311503913,0,152.30358,3.58496250072116,0,0,1.59037336142611,12.7753261195726
DTXSID00991787,NaN,-0.72,[-1.24:-0.2],0,0.134,0.442,91-96-3,5124-25-4,119-47-1,81406-37-3,66332-96-5,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID5034303,DTXSID8024109,-1.5,-0.66,0.03,-0.61,-0.61,-0.49,-0.73,-0.24,0.05,-0.34,5.78742437318112,0,4,9,286.700263693402,2.13030601800435,1288.198948,6.04439411935845,0,0.863932599994623,1.05034666593871,242.546229471713
DTXSID3039242,NaN,-1.07,[-1.26:-0.88],1,0.558,0.699,616-44-4,108-86-1,110-02-1,110-00-9,96-12-8,QENGPZGAWFQWCZ-UHFFFAOYSA-N,QARVLSVVCXYDNA-UHFFFAOYSA-N,YTPLMLYBLZKORZ-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,WBEJYOJJBDISQU-UHFFFAOYSA-N,DTXSID8060666,DTXSID5024637,DTXSID8026145,DTXSID6020646,DTXSID3020413,-1.27,-1.19,-0.82,-0.84,-1.14,-1,-0.3,-0.98,-1.07,-1.02,0,0,0,0,21,0,20.155392,3.58496250072116,0,0,0.916666666666667,6
DTXSID6026373,NaN,-0.99,[-1.27:-0.71],1,0.371,0.639,75-65-0,96-29-7,62-53-3,95-48-7,100-61-8,DKGAVHZHDRPRBM-UHFFFAOYSA-N,WHIVNJATOVLWBW-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,QWVGKYWNOKOFNN-UHFFFAOYSA-N,AFBPFSWMIHJQDM-UHFFFAOYSA-N,DTXSID8020204,DTXSID1021821,DTXSID8020090,DTXSID8021808,DTXSID9021841,-1.13,-1.33,-0.78,-0.52,-0.88,-1.02,-0.85,-0.67,-0.78,-0.77,2,0,1,2,4.64575131106459,0,0,3,0,0,1.27030288917929,4.59833285895974
DTXSID50887909,NaN,-0.15,[-1.5:1.29],0,0.087,0.1,16958-92-2,91-96-3,5124-25-4,1544-19-0,81406-37-3,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,NILNWNGNABYYHH-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID9027786,DTXSID5059034,DTXSID8052148,DTXSID20165620,DTXSID5034303,-0.43,-1.5,-0.66,2.79,-0.61,0.83,-0.49,-0.73,0.21,0.05,5.78605596744125,0,4,11,557.795970825129,1.94997951011974,1184.151284,6.4594316186373,0,0.756334066267402,0.886357671299422,401.372900376689
DTXSID20887911,NaN,0.45,[0.15:0.7],1,0.361,0.625,117-81-7,67614-33-9,52918-63-5,1241-94-7,67375-30-8,BJQHLKABXJIVAM-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,OWZREIFADZCYQD-UHFFFAOYSA-N,CGSLYBDCEGBZCG-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,DTXSID5020607,DTXSID3020621,DTXSID8020381,DTXSID1025300,DTXSID7041201,0.44,0.69,0.51,-0.15,0.7,0.27,0.44,0.24,-0.31,0.13,5.16099520892644,0,0,3,239.276958497022,3.1424663668601,1066.82232,5.85798099512757,0,0.438366441551184,1.12038058459968,189.072895191977
DTXSID0021381,-1.39,-1.39,[-1.39:-1.34],1,1,0.859,71-55-6,79-00-5,79-01-6,96-18-4,67-66-3,UOCLXMDMGBRAIB-UHFFFAOYSA-N,UBOXGVDOUJQMTN-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,CFXQEHVMCRXUSD-UHFFFAOYSA-N,HEDRZPFGACZZDS-UHFFFAOYSA-N,DTXSID0021381,DTXSID5021380,DTXSID0021383,DTXSID9021390,DTXSID1020306,-1.39,-1.01,-0.41,-0.53,-0.76,-0.77,-0.94,-0.96,-0.96,-0.81,0.405606995884774,3,0,3,6.60555127546399,0,0,3.32192809488736,0,0,0.697318066553684,6.25056381326274
DTXSID50887929,NaN,-0.29,[-1.05:0.47],0,0.043,0.307,16958-92-2,83-79-4,91-96-3,67614-33-9,117-81-7,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,DTXSID9027786,DTXSID6021248,DTXSID5059034,DTXSID3020621,DTXSID5020607,-0.43,-0.59,-1.5,0.69,0.44,0.83,0.6,-0.49,0.44,0.27,7.00384038810637,2,4,12,1319.98394350008,4.83389991052405,2023.165697,7.04439411935845,0,1.13480521528268,0.837641257136791,729.844510180602
DTXSID30887947,NaN,0.58,[0.15:1.01],1,0.464,0.588,18854-01-8,333-41-5,60207-90-1,14816-18-3,80-43-3,SDMSCIWHRZJSRN-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,STJLVHWMYQXCPB-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,XMNIXWIUMCBBBL-UHFFFAOYSA-N,DTXSID0042080,DTXSID9020407,DTXSID8024280,DTXSID8034324,DTXSID1025017,1.05,0.07,0.7,0.84,-0.01,0.38,0.36,0.25,0.19,0.09,2.24778722600151,0,0,5,131.999519686445,2.07096844293273,713.205088000001,5.32192809488736,0,0.928637413729411,1.09066806495604,98.8298891628531
DTXSID1046055,NaN,-0.39,[-0.83:0.03],1,0.508,0.604,56-38-2,122-14-5,26087-47-8,2255-17-6,3761-41-9,LCCNCVORNKJIRZ-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,FCOAHACKGGIURQ-UHFFFAOYSA-N,MJNAIAPNXYJWCT-UHFFFAOYSA-N,DLAPIMGBBDILHJ-UHFFFAOYSA-N,DTXSID7021100,DTXSID4032613,DTXSID7058040,DTXSID00177084,DTXSID9058076,-0.41,0.03,-1.2,0.01,-0.38,0.11,-0.11,-0.45,-0.45,-0.01,4.38725277147896,0,0,3,109.585105589766,1.73913843456728,535.10526,5.16992500144231,0,0.191098370608561,1.16719554053056,86.0990498293623
DTXSID3041619,NaN,-0.33,[-0.85:0.19],1,0.408,0.54,1241-94-7,78-30-8,85-68-7,119-12-0,84-74-2,CGSLYBDCEGBZCG-UHFFFAOYSA-N,YSMRWXYRXBRSND-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID1025300,DTXSID6032192,DTXSID3020205,DTXSID2042355,DTXSID2021781,-0.15,0.5,-1.03,-0.7,-0.4,-0.31,-0.46,-0.4,-0.29,-0.4,5.99751133786848,0,0,4,166.265773960817,3.58931820567733,1012.81802,5.58496250072116,0,0.61020804748868,1.06303499882619,108.851720195796
DTXSID9032537,NaN,1.2,[0.7:1.67],0,0.223,0.514,78-63-7,15716-08-2,629-73-2,117-81-7,438-22-2,DMWVYCCGCQPJEA-UHFFFAOYSA-N,DCAYPVUWAIABOU-UHFFFAOYSA-N,GQEZCXVZFLOKMC-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,QZLYKIGBANMMBK-UHFFFAOYSA-N,DTXSID9025110,DTXSID40486642,DTXSID1027269,DTXSID5020607,DTXSID2036532,0.77,1.47,1.67,0.44,1.67,0.54,1.38,1.26,0.27,1.06,0.433032193976458,0,0,0,164.373302648444,0,1388.13064,5.52356195605701,0,1.10548503120043,1.59249626067578,172.427167713842
DTXSID7072416,NaN,-0.32,[-0.71:0.07],1,0.474,0.601,2497-06-5,3761-42-0,84-74-2,121-75-5,2597-03-7,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,ZDHYERRNXRANLI-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,JXSJBGJIGXNWCI-UHFFFAOYSA-N,XAMUDJHXFNRLCY-UHFFFAOYSA-N,DTXSID8041901,DTXSID6041975,DTXSID2021781,DTXSID4020791,DTXSID6042280,-0.67,-0.03,-0.4,0.29,-0.75,-0.44,-0.47,-0.4,-0.68,-0.22,4.34394890260631,0,0,5,79.9944626152274,0,664.736844,5.16992500144231,0,0.945160722392406,1.23353740103785,84.989568437603
DTXSID0027644,NaN,-0.6,[-1.15:-0.05],0,0.209,0.46,91-96-3,119-47-1,5124-25-4,25311-71-1,36335-67-8,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,OEYOMNZEMCPTKN-UHFFFAOYSA-N,DTXSID5059034,DTXSID4020870,DTXSID8052148,DTXSID8032417,DTXSID5058068,-1.5,0.03,-0.66,-0.51,-0.2,-0.49,-0.24,-0.73,0.07,0.1,1.46024980898522,0,2,2,183.380761901162,0,1119.640136,5.52356195605701,0,0.829932562239034,1.47683178364544,183.918991648528
DTXSID4041232,NaN,1.08,[0.32:1.92],1,0.5,0.444,23342-25-8,475-03-6,1460-02-2,99-62-7,294-62-2,LPZOMHQRIWIZSX-UHFFFAOYSA-N,LTMQZVLXCLQPCT-UHFFFAOYSA-N,GUFMBISUSZUUCB-UHFFFAOYSA-N,UNEATYXSUBPPKP-UHFFFAOYSA-N,DDTBPAQBQHZRDW-UHFFFAOYSA-N,DTXSID80177901,DTXSID0052120,DTXSID50163255,DTXSID8026640,DTXSID9021552,0.32,0.83,2.7,0.56,1.33,0.94,0.55,0.98,0.46,0.9,0.362314814814815,0,0,0,74.5162370718672,4.43027777777778,719.240328000002,4.90689059560852,0,0,1.26666666666667,41.988019569947
DTXSID9020083,NaN,-0.71,[-1.22:-0.2],0,0.231,0.487,5124-25-4,91-96-3,119-47-1,97-23-4,66332-96-5,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,DTXSID8052148,DTXSID5059034,DTXSID4020870,DTXSID6021824,DTXSID8024109,-0.66,-1.5,0.03,-0.51,-0.61,-0.73,-0.49,-0.24,-0.43,-0.34,5.3815803728899,0,3,8,195.746709902279,0.678304056962291,875.240364,5.58496250072116,0,0.90377576252663,0.89420146735755,121.771599890122
DTXSID70543318,NaN,-1.07,[-1.21:-0.93],1,0.396,0.682,94-52-0,95-16-9,21564-17-0,5428-54-6,2042-14-0,XPAZGLFMMUODDK-UHFFFAOYSA-N,IOJUPLGTWVMSFF-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,UMFDLIXUUJMPSI-UHFFFAOYSA-N,BQEXDUKMTVYBRK-UHFFFAOYSA-N,DTXSID8020965,DTXSID7024586,DTXSID6032647,DTXSID4063874,DTXSID90879085,-1.15,-0.86,-1.01,-1.24,-0.8,-0.88,-0.99,-0.68,-0.66,-0.91,3.13138888888889,0,1,2,70.3586589239524,1.33138888888889,180.518464,4.4594316186373,1,0,0.829697277813987,20.4914049946238
DTXSID00992552,NaN,-0.03,[-0.45:0.39],1,0.358,0.55,60782-58-3,104-40-5,25311-71-1,36335-67-8,107534-96-3,NOVLNRUYLAGEMC-UHFFFAOYSA-N,IGFHQQFPSIBGKE-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,OEYOMNZEMCPTKN-UHFFFAOYSA-N,PXMNMQRDXWABCY-UHFFFAOYSA-N,DTXSID30878375,DTXSID5033836,DTXSID8032417,DTXSID5058068,DTXSID9032113,0.04,-0.23,-0.51,-0.2,0.77,0.83,-0.43,0.07,0.1,0.2,4.54147061602419,0,1,3,85.5995489165112,0,878.983424000002,5.16992500144231,0,1.13018552777479,1.46780597584995,92.7482877593785
DTXSID8038857,NaN,-0.69,[-1.12:-0.26],1,0.391,0.558,84-74-2,15972-60-8,2597-03-7,3761-42-0,26087-47-8,DOIRQSBPFJWKBE-UHFFFAOYSA-N,XCSGPAVHZFQHGE-UHFFFAOYSA-N,XAMUDJHXFNRLCY-UHFFFAOYSA-N,ZDHYERRNXRANLI-UHFFFAOYSA-N,FCOAHACKGGIURQ-UHFFFAOYSA-N,DTXSID2021781,DTXSID1022265,DTXSID6042280,DTXSID6041975,DTXSID7058040,-0.4,-1.1,-0.75,-0.03,-1.2,-0.4,-0.39,-0.22,-0.47,-0.45,5.70020171957672,0,0,4,120.401233022549,2.3113152452339,902.826258000001,5.24792751344359,0,1.11907263602331,1.09309823719055,75.5092973457538
DTXSID8072457,NaN,-0.39,[-0.65:-0.13],1,0.268,0.597,25311-71-1,5124-25-4,119-47-1,36335-67-8,66332-96-5,HOQADATXFBOEGG-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,OEYOMNZEMCPTKN-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,DTXSID8032417,DTXSID8052148,DTXSID4020870,DTXSID5058068,DTXSID8024109,-0.51,-0.66,0.03,-0.2,-0.61,0.07,-0.73,-0.24,0.1,-0.34,4.47576937410767,0,2,4,113.337544227149,0,773.634940000002,5.24792751344359,0,1.29841831178256,1.3993429070538,118.821835268334
